IdFuente,TipoFuente,FechaCarga
F24328,Archivo,2025-06-27
F24329,Archivo,2024-03-30
F24330,Manual,2025-02-07
F24331,Archivo,2025-07-06
F24332,Manual,2024-05-19
F24333,Archivo,2024-05-18
F24334,API,2024-02-27
F24335,Archivo,2025-01-03
F24336,Web,2024-06-20
F24337,Archivo,2025-09-07
F24338,Web,2024-05-05
F24339,BaseDatos,2024-12-21
F24340,Manual,2024-04-01
F24341,Web,2024-09-02
F24342,Manual,2024-03-14
F24343,BaseDatos,2024-12-26
F24344,Manual,2025-04-30
F24345,BaseDatos,2025-07-30
F24346,API,2024-02-14
F24347,API,2024-05-15
F24348,Archivo,2024-06-29
F24349,API,2024-08-05
F24350,Web,2023-09-28
F24351,Manual,2023-10-29
F24352,Archivo,2024-01-24
F24353,Manual,2024-10-12
F24354,Archivo,2025-01-19
F24355,Manual,2025-08-05
F24356,Web,2024-06-03
F24357,Manual,2025-04-20
F24358,Archivo,2024-06-18
F24359,API,2024-12-10
F24360,Web,2024-04-02
F24361,API,2024-06-14
F24362,API,2024-02-13
F24363,Manual,2025-02-15
F24364,Archivo,2023-12-18
F24365,Manual,2024-10-22
F24366,API,2025-03-27
F24367,Manual,2025-07-03
F24368,API,2025-09-10
F24369,Web,2023-10-13
F24370,Web,2024-11-13
F24371,Manual,2025-09-01
F24372,API,2024-11-10
F24373,Archivo,2024-05-15
F24374,Archivo,2025-03-19
F24375,Manual,2025-05-03
F24376,Manual,2025-03-02
F24377,Archivo,2024-10-25
F24378,Manual,2023-11-19
F24379,BaseDatos,2025-03-29
F24380,Web,2024-07-05
F24381,API,2025-02-26
F24382,Archivo,2024-03-28
F24383,Web,2025-05-10
F24384,BaseDatos,2023-12-04
F24385,Manual,2024-09-17
F24386,Manual,2024-09-08
F24387,Web,2024-02-16
F24388,Web,2024-06-10
F24389,Manual,2024-01-03
F24390,Archivo,2025-04-06
F24391,Manual,2024-03-22
F24392,API,2025-08-03
F24393,Web,2024-10-03
F24394,Archivo,2025-09-05
F24395,BaseDatos,2025-04-21
F24396,BaseDatos,2024-12-26
F24397,Web,2025-02-05
F24398,Manual,2025-01-29
F24399,Web,2023-12-03
F24400,Archivo,2025-02-04
F24401,Manual,2024-08-05
F24402,Manual,2024-07-06
F24403,BaseDatos,2025-05-31
F24404,BaseDatos,2024-12-15
F24405,API,2024-08-08
F24406,BaseDatos,2025-02-01
F24407,BaseDatos,2025-06-13
F24408,Web,2024-01-06
F24409,BaseDatos,2025-09-20
F24410,BaseDatos,2024-05-30
F24411,Manual,2024-03-24
F24412,Manual,2025-09-24
F24413,API,2024-12-04
F24414,Manual,2024-07-02
F24415,Web,2023-11-26
F24416,BaseDatos,2024-09-27
F24417,API,2024-08-23
F24418,API,2025-06-08
F24419,Web,2023-11-16
F24420,Manual,2024-12-27
F24421,Archivo,2025-08-04
F24422,API,2024-01-29
F24423,Archivo,2025-06-16
F24424,BaseDatos,2024-07-09
F24425,Web,2023-10-04
F24426,Archivo,2023-12-23
F24427,Manual,2024-02-10
F24428,API,2024-05-04
F24429,BaseDatos,2025-04-16
F24430,BaseDatos,2024-09-18
F24431,Manual,2025-05-14
F24432,BaseDatos,2025-09-10
F24433,Archivo,2023-12-25
F24434,BaseDatos,2024-05-24
F24435,Manual,2024-05-04
F24436,Web,2025-09-14
F24437,Manual,2024-04-09
F24438,BaseDatos,2024-12-11
F24439,API,2024-08-14
F24440,Manual,2024-09-24
F24441,Archivo,2025-01-16
F24442,Web,2024-01-26
F24443,API,2025-01-18
F24444,API,2024-07-15
F24445,Web,2024-05-23
F24446,Archivo,2025-02-21
F24447,Archivo,2024-01-16
F24448,Archivo,2024-02-21
F24449,Web,2025-05-07
F24450,Manual,2025-08-24
F24451,Archivo,2024-03-30
F24452,BaseDatos,2024-10-30
F24453,Archivo,2025-08-29
F24454,Web,2025-04-02
F24455,Archivo,2024-03-06
F24456,Web,2023-10-20
F24457,API,2023-10-30
F24458,BaseDatos,2025-09-22
F24459,BaseDatos,2025-05-15
F24460,Manual,2024-07-06
F24461,Manual,2024-09-21
F24462,Web,2025-06-09
F24463,Archivo,2025-01-16
F24464,BaseDatos,2024-01-24
F24465,API,2025-01-14
F24466,Web,2024-03-28
F24467,Archivo,2023-10-30
F24468,BaseDatos,2025-06-19
F24469,API,2024-07-16
F24470,BaseDatos,2023-12-04
F24471,Archivo,2023-11-05
F24472,Web,2023-09-26
F24473,Archivo,2024-03-31
F24474,API,2023-11-29
F24475,API,2024-01-01
F24476,Web,2024-05-28
F24477,Web,2025-07-14
F24478,Archivo,2024-06-24
F24479,BaseDatos,2025-01-09
F24480,Manual,2025-08-31
F24481,Archivo,2025-07-15
F24482,Web,2025-08-08
F24483,Web,2025-08-30
F24484,BaseDatos,2025-07-11
F24485,BaseDatos,2025-06-25
F24486,Manual,2024-07-18
F24487,Web,2024-02-27
F24488,Web,2024-03-28
F24489,Manual,2024-03-10
F24490,BaseDatos,2025-04-04
F24491,API,2024-11-18
F24492,BaseDatos,2024-10-04
F24493,Web,2024-08-19
F24494,API,2023-12-22
F24495,Archivo,2024-03-06
F24496,BaseDatos,2023-10-12
F24497,Archivo,2024-08-13
F24498,Archivo,2025-01-17
F24499,Manual,2024-12-02
F24500,API,2024-09-09
F24501,Archivo,2025-05-14
F24502,API,2024-11-30
F24503,Web,2023-10-25
F24504,API,2024-11-19
F24505,Archivo,2024-04-07
F24506,Web,2024-07-31
F24507,Manual,2025-08-01
F24508,API,2025-08-18
F24509,BaseDatos,2025-04-28
F24510,Archivo,2023-10-07
F24511,Archivo,2024-11-19
F24512,BaseDatos,2024-11-12
F24513,Manual,2025-06-24
F24514,Web,2025-02-27
F24515,BaseDatos,2024-09-04
F24516,BaseDatos,2025-01-25
F24517,Manual,2025-05-26
F24518,API,2023-10-28
F24519,Archivo,2023-11-27
F24520,Web,2025-08-15
F24521,Archivo,2024-02-01
F24522,Web,2025-08-24
F24523,Web,2025-04-09
F24524,BaseDatos,2024-09-08
F24525,Web,2025-01-01
F24526,Manual,2024-11-22
F24527,API,2024-12-12
F24528,Manual,2024-03-02
F24529,API,2024-01-02
F24530,Archivo,2023-11-16
F24531,BaseDatos,2024-05-08
F24532,Manual,2025-08-12
F24533,BaseDatos,2023-10-12
F24534,Manual,2024-09-04
F24535,Web,2024-11-07
F24536,BaseDatos,2024-03-03
F24537,Archivo,2025-07-01
F24538,Web,2024-02-10
F24539,Archivo,2024-06-07
F24540,Archivo,2024-10-27
F24541,Manual,2024-03-07
F24542,API,2023-10-02
F24543,Web,2024-06-21
F24544,Archivo,2024-02-29
F24545,BaseDatos,2024-09-30
F24546,API,2025-04-16
F24547,Web,2024-03-14
F24548,Web,2024-07-22
F24549,Web,2025-06-09
F24550,BaseDatos,2025-04-24
F24551,API,2024-08-27
F24552,Web,2024-10-21
F24553,BaseDatos,2025-04-17
F24554,Archivo,2025-07-13
F24555,Web,2025-03-17
F24556,BaseDatos,2024-02-15
F24557,BaseDatos,2025-09-12
F24558,Archivo,2024-05-24
F24559,Archivo,2024-09-14
F24560,Manual,2024-11-21
F24561,Archivo,2025-04-24
F24562,API,2024-04-14
F24563,Manual,2024-09-06
F24564,Manual,2024-05-20
F24565,API,2025-07-30
F24566,Archivo,2025-06-29
F24567,API,2024-01-27
F24568,Web,2024-11-25
F24569,Archivo,2024-04-12
F24570,BaseDatos,2024-08-28
F24571,BaseDatos,2024-05-07
F24572,Web,2023-12-20
F24573,BaseDatos,2025-08-22
F24574,Archivo,2024-01-18
F24575,API,2023-11-02
F24576,Web,2024-09-29
F24577,Archivo,2024-10-05
F24578,Web,2024-09-13
F24579,Web,2023-11-19
F24580,Archivo,2024-09-30
F24581,Web,2024-10-01
F24582,BaseDatos,2025-08-15
F24583,Manual,2024-05-10
F24584,Archivo,2024-06-18
F24585,Web,2024-08-23
F24586,BaseDatos,2024-10-20
F24587,Web,2025-01-12
F24588,Archivo,2024-06-13
F24589,Archivo,2025-06-08
F24590,BaseDatos,2024-10-21
F24591,Manual,2024-12-24
F24592,Web,2024-08-12
F24593,BaseDatos,2025-06-14
F24594,Manual,2024-03-03
F24595,Web,2023-09-29
F24596,BaseDatos,2025-06-03
F24597,API,2024-05-30
F24598,API,2025-03-03
F24599,BaseDatos,2025-06-19
F24600,Web,2024-07-01
F24601,Manual,2025-01-28
F24602,Archivo,2024-06-07
F24603,API,2023-11-02
F24604,Web,2024-08-31
F24605,Manual,2023-10-21
F24606,Manual,2024-03-16
F24607,BaseDatos,2025-06-16
F24608,Web,2024-12-31
F24609,Manual,2024-01-23
F24610,Web,2025-09-01
F24611,BaseDatos,2024-06-03
F24612,API,2024-11-16
F24613,Web,2024-08-19
F24614,Manual,2024-10-19
F24615,BaseDatos,2024-06-13
F24616,Web,2025-08-30
F24617,Web,2024-10-30
F24618,API,2025-09-23
F24619,API,2024-07-26
F24620,API,2024-01-19
F24621,API,2023-12-03
F24622,BaseDatos,2025-01-19
F24623,Archivo,2025-03-27
F24624,BaseDatos,2024-09-06
F24625,BaseDatos,2025-08-02
F24626,Web,2025-02-02
F24627,Archivo,2024-09-11
F24628,Web,2025-07-13
F24629,Web,2025-03-11
F24630,API,2023-12-18
F24631,BaseDatos,2024-03-18
F24632,Archivo,2024-05-13
F24633,BaseDatos,2024-12-09
F24634,BaseDatos,2025-01-24
F24635,Web,2024-08-24
F24636,Manual,2024-10-11
F24637,Web,2024-06-14
F24638,Archivo,2024-02-24
F24639,Web,2025-06-08
F24640,Archivo,2024-03-09
F24641,Web,2025-03-29
F24642,Archivo,2025-01-28
F24643,BaseDatos,2024-04-04
F24644,Web,2024-01-18
F24645,BaseDatos,2025-04-29
F24646,BaseDatos,2025-01-04
F24647,API,2024-06-15
F24648,Archivo,2023-11-05
F24649,BaseDatos,2025-07-24
F24650,API,2024-05-06
F24651,Web,2025-02-19
F24652,API,2023-11-08
F24653,Web,2025-01-05
F24654,BaseDatos,2025-06-20
F24655,API,2025-07-03
F24656,BaseDatos,2024-05-06
F24657,BaseDatos,2025-04-06
F24658,API,2024-03-27
F24659,Archivo,2025-04-20
F24660,API,2024-10-15
F24661,Manual,2025-01-27
F24662,Archivo,2024-11-10
F24663,Archivo,2024-03-23
F24664,Archivo,2025-02-03
F24665,Web,2023-10-13
F24666,Archivo,2023-10-24
F24667,API,2025-06-18
F24668,API,2024-12-27
F24669,API,2024-08-07
F24670,Web,2024-10-12
F24671,BaseDatos,2025-01-19
F24672,BaseDatos,2024-11-28
F24673,Web,2025-05-10
F24674,BaseDatos,2024-07-23
F24675,Archivo,2025-08-25
F24676,Archivo,2024-06-06
F24677,Manual,2025-05-25
F24678,Archivo,2024-03-16
F24679,BaseDatos,2023-12-10
F24680,API,2023-12-03
F24681,API,2024-05-06
F24682,BaseDatos,2025-01-18
F24683,API,2023-11-04
F24684,API,2024-02-04
F24685,Archivo,2025-03-01
F24686,API,2024-07-27
F24687,API,2024-01-31
F24688,Web,2024-09-26
F24689,BaseDatos,2024-12-16
F24690,BaseDatos,2024-12-31
F24691,API,2024-09-18
F24692,BaseDatos,2023-10-12
F24693,API,2024-04-17
F24694,API,2023-11-20
F24695,Manual,2024-02-08
F24696,Manual,2025-01-23
F24697,Archivo,2024-10-21
F24698,API,2025-09-06
F24699,Archivo,2024-04-06
F24700,Web,2023-11-05
F24701,Archivo,2024-01-28
F24702,Web,2023-10-06
F24703,Manual,2025-01-13
F24704,Manual,2023-12-04
F24705,Manual,2025-03-13
F24706,Manual,2024-12-21
F24707,API,2024-03-12
F24708,Web,2024-12-25
F24709,BaseDatos,2024-04-25
F24710,Web,2025-09-22
F24711,API,2024-07-28
F24712,API,2023-11-30
F24713,Manual,2024-11-08
F24714,Archivo,2025-04-17
F24715,Manual,2025-04-14
F24716,Web,2024-04-05
F24717,Web,2024-11-22
F24718,Web,2025-02-07
F24719,Web,2024-01-13
F24720,API,2025-09-07
F24721,Web,2024-01-13
F24722,API,2024-08-07
F24723,Manual,2024-09-20
F24724,API,2024-03-07
F24725,API,2024-10-04
F24726,BaseDatos,2023-12-21
F24727,Manual,2025-03-14
F24728,API,2025-03-10
F24729,BaseDatos,2024-05-19
F24730,API,2024-07-25
F24731,Archivo,2025-01-24
F24732,BaseDatos,2024-07-05
F24733,Manual,2023-12-01
F24734,API,2025-06-17
F24735,Archivo,2024-09-23
F24736,BaseDatos,2024-03-26
F24737,Web,2024-02-15
F24738,Archivo,2023-10-07
F24739,Manual,2023-10-02
F24740,Manual,2025-05-25
F24741,Web,2024-11-08
F24742,Archivo,2024-03-25
F24743,API,2023-11-05
F24744,Archivo,2025-04-29
F24745,BaseDatos,2023-11-04
F24746,BaseDatos,2023-12-22
F24747,Web,2024-10-07
F24748,API,2024-09-04
F24749,BaseDatos,2024-04-23
F24750,Archivo,2024-07-22
F24751,Manual,2025-05-23
F24752,BaseDatos,2024-03-30
F24753,API,2025-06-04
F24754,Web,2025-07-26
F24755,API,2024-11-05
F24756,Manual,2024-07-29
F24757,API,2025-04-27
F24758,API,2025-01-09
F24759,BaseDatos,2024-03-26
F24760,Web,2024-04-10
F24761,Archivo,2024-10-13
F24762,Manual,2024-06-08
F24763,Web,2024-07-20
F24764,BaseDatos,2025-04-06
F24765,Manual,2025-07-09
F24766,Manual,2024-04-18
F24767,API,2025-04-17
F24768,Archivo,2025-07-05
F24769,Web,2024-03-25
F24770,Web,2024-07-01
F24771,Manual,2025-05-12
F24772,Web,2025-02-04
F24773,Manual,2023-10-04
F24774,Manual,2024-09-12
F24775,Manual,2025-01-16
F24776,API,2025-01-06
F24777,BaseDatos,2024-07-10
F24778,API,2023-10-06
F24779,Archivo,2024-05-28
F24780,Web,2025-09-24
F24781,Web,2025-02-03
F24782,Web,2024-02-26
F24783,Archivo,2025-09-23
F24784,API,2025-05-09
F24785,Web,2025-04-19
F24786,Web,2024-02-13
F24787,Web,2025-09-09
F24788,Manual,2025-07-28
F24789,Manual,2025-04-23
F24790,Archivo,2024-04-16
F24791,Web,2025-03-05
F24792,API,2024-10-12
F24793,BaseDatos,2024-01-07
F24794,BaseDatos,2025-08-24
F24795,Web,2025-01-29
F24796,Web,2023-10-08
F24797,Manual,2023-11-28
F24798,Archivo,2024-03-09
F24799,BaseDatos,2024-12-25
F24800,Archivo,2024-10-16
F24801,Manual,2024-07-04
F24802,Manual,2023-10-15
F24803,Manual,2025-06-28
F24804,Archivo,2023-10-04
F24805,Web,2024-03-18
F24806,Manual,2025-08-27
F24807,Manual,2025-02-21
F24808,Archivo,2025-04-03
F24809,Archivo,2024-11-25
F24810,Archivo,2024-01-01
F24811,Web,2024-08-04
F24812,BaseDatos,2025-03-29
F24813,Manual,2025-03-15
F24814,BaseDatos,2024-09-16
F24815,Web,2025-05-01
F24816,API,2024-11-18
F24817,Archivo,2025-04-03
F24818,API,2024-06-21
F24819,Manual,2024-01-28
F24820,Archivo,2025-03-24
F24821,Web,2025-06-22
F24822,Archivo,2024-03-18
F24823,BaseDatos,2025-07-13
F24824,API,2024-04-30
F24825,Web,2024-10-04
F24826,API,2024-12-22
F24827,Web,2024-07-12
F24828,BaseDatos,2025-08-20
F24829,API,2023-12-28
F24830,Web,2025-07-02
F24831,Archivo,2024-11-24
F24832,Manual,2024-07-25
F24833,Archivo,2024-03-16
F24834,Web,2023-10-17
F24835,Web,2025-04-08
F24836,Manual,2024-11-19
F24837,Web,2025-08-01
F24838,BaseDatos,2024-10-22
F24839,Archivo,2025-07-20
F24840,API,2024-08-05
F24841,Web,2024-12-31
F24842,Web,2024-07-26
F24843,Manual,2025-06-03
F24844,BaseDatos,2025-05-21
F24845,Manual,2025-02-27
F24846,BaseDatos,2024-02-04
F24847,Web,2024-03-13
F24848,Archivo,2024-09-28
F24849,Archivo,2025-03-18
F24850,BaseDatos,2024-09-03
F24851,API,2024-02-05
F24852,Manual,2023-10-20
F24853,Archivo,2023-12-17
F24854,BaseDatos,2024-06-02
F24855,Archivo,2025-02-07
F24856,BaseDatos,2024-06-07
F24857,API,2025-02-16
F24858,API,2024-05-16
F24859,Archivo,2024-12-04
F24860,Web,2023-10-19
F24861,API,2024-01-28
F24862,Web,2024-08-07
F24863,BaseDatos,2024-12-11
F24864,Manual,2024-03-31
F24865,API,2024-06-22
F24866,Archivo,2023-11-02
F24867,BaseDatos,2025-09-16
F24868,API,2024-06-30
F24869,Archivo,2024-10-07
F24870,Manual,2024-03-04
F24871,Web,2025-01-20
F24872,Archivo,2024-11-26
F24873,Manual,2024-03-13
F24874,API,2024-03-03
F24875,API,2025-07-12
F24876,Manual,2023-11-01
F24877,Manual,2025-01-10
F24878,Archivo,2024-11-11
F24879,Manual,2025-07-31
F24880,Web,2024-05-26
F24881,API,2023-10-06
F24882,API,2024-02-09
F24883,API,2025-04-30
F24884,Web,2024-12-28
F24885,BaseDatos,2025-04-03
F24886,BaseDatos,2025-04-05
F24887,Web,2025-07-28
F24888,Web,2024-04-06
F24889,Manual,2025-03-12
F24890,BaseDatos,2025-08-14
F24891,Archivo,2024-10-21
F24892,Archivo,2025-09-07
F24893,BaseDatos,2025-03-09
F24894,Archivo,2024-02-28
F24895,Manual,2024-02-03
F24896,API,2023-10-29
F24897,Web,2024-01-07
F24898,API,2023-12-05
F24899,Archivo,2025-02-15
F24900,Archivo,2023-12-05
F24901,API,2025-09-18
F24902,API,2024-12-31
F24903,Manual,2024-06-26
F24904,Web,2025-03-14
F24905,Manual,2024-02-20
F24906,BaseDatos,2023-11-22
F24907,API,2024-08-02
F24908,Archivo,2024-11-10
F24909,Web,2023-12-06
F24910,API,2024-02-29
F24911,Manual,2024-07-20
F24912,BaseDatos,2024-04-12
F24913,API,2023-10-13
F24914,Archivo,2025-01-24
F24915,Web,2025-04-21
F24916,Web,2025-02-17
F24917,Web,2025-03-28
F24918,Web,2025-03-05
F24919,BaseDatos,2024-02-17
F24920,Manual,2025-01-06
F24921,BaseDatos,2024-07-16
F24922,BaseDatos,2025-06-15
F24923,Archivo,2025-08-31
F24924,API,2024-04-28
F24925,API,2023-11-25
F24926,BaseDatos,2024-05-18
F24927,Web,2025-06-29
F24928,API,2025-06-06
F24929,BaseDatos,2024-09-05
F24930,Archivo,2025-07-21
F24931,API,2025-05-09
F24932,Web,2024-02-12
F24933,API,2024-07-31
F24934,API,2024-10-03
F24935,Web,2024-09-26
F24936,Manual,2024-09-26
F24937,Web,2025-08-04
F24938,Manual,2025-07-16
F24939,API,2024-10-23
F24940,Archivo,2025-05-18
F24941,Web,2024-09-23
F24942,Web,2025-01-29
F24943,Manual,2023-10-01
F24944,Manual,2024-01-16
F24945,Archivo,2025-02-20
F24946,API,2025-08-04
F24947,BaseDatos,2025-08-04
F24948,BaseDatos,2024-06-16
F24949,Web,2024-01-31
F24950,BaseDatos,2023-12-23
F24951,API,2024-07-31
F24952,Archivo,2025-04-24
F24953,API,2024-07-03
F24954,Web,2024-06-19
F24955,Archivo,2024-11-06
F24956,BaseDatos,2024-09-19
F24957,BaseDatos,2023-11-01
F24958,Web,2024-09-19
F24959,BaseDatos,2025-01-27
F24960,Archivo,2025-01-01
F24961,Archivo,2024-08-22
F24962,API,2024-01-18
F24963,Manual,2024-04-12
F24964,API,2024-07-09
F24965,Archivo,2024-05-20
F24966,API,2024-10-20
F24967,API,2024-07-10
F24968,API,2024-06-04
F24969,Manual,2024-11-24
F24970,Archivo,2024-10-01
F24971,Manual,2025-04-19
F24972,Archivo,2025-01-21
F24973,Manual,2024-12-07
F24974,Web,2023-11-08
F24975,API,2025-01-12
F24976,API,2025-08-01
F24977,Archivo,2024-06-07
F24978,API,2024-08-05
F24979,API,2025-07-15
F24980,Archivo,2025-09-02
F24981,Manual,2025-02-23
F24982,Web,2024-05-31
F24983,BaseDatos,2024-09-28
F24984,Manual,2025-09-20
F24985,BaseDatos,2025-05-28
F24986,BaseDatos,2025-08-18
F24987,Web,2024-10-14
F24988,API,2023-11-29
F24989,Archivo,2025-08-18
F24990,Manual,2024-07-25
F24991,BaseDatos,2024-07-21
F24992,Archivo,2025-08-10
F24993,Archivo,2024-11-08
F24994,Manual,2024-10-18
F24995,API,2023-11-27
F24996,Web,2024-07-28
F24997,Archivo,2024-11-21
F24998,API,2025-08-09
F24999,Manual,2024-10-30
F25000,API,2025-05-02
F25001,BaseDatos,2024-03-18
F25002,Manual,2025-09-23
F25003,Archivo,2025-07-15
F25004,Archivo,2025-06-12
F25005,Archivo,2025-01-15
F25006,Web,2024-02-01
F25007,BaseDatos,2024-02-26
F25008,Web,2023-12-09
F25009,Archivo,2024-07-28
F25010,API,2025-08-22
F25011,API,2024-09-22
F25012,Archivo,2024-12-19
F25013,Web,2024-05-30
F25014,Manual,2025-03-10
F25015,API,2025-04-13
F25016,Manual,2024-08-11
F25017,Archivo,2023-10-14
F25018,Archivo,2025-05-27
F25019,Manual,2024-04-02
F25020,BaseDatos,2024-12-11
F25021,Web,2023-11-19
F25022,Manual,2025-08-25
F25023,BaseDatos,2024-03-24
F25024,BaseDatos,2024-09-06
F25025,Web,2023-09-29
F25026,API,2024-07-02
F25027,API,2023-12-09
F25028,BaseDatos,2024-07-27
F25029,API,2024-02-27
F25030,Web,2025-06-17
F25031,API,2024-06-04
F25032,Archivo,2024-04-15
F25033,Web,2025-06-19
F25034,API,2024-05-19
F25035,Manual,2023-10-04
F25036,Archivo,2024-01-23
F25037,Web,2024-11-04
F25038,Web,2024-02-12
F25039,BaseDatos,2024-01-29
F25040,Manual,2024-12-17
F25041,BaseDatos,2024-01-10
F25042,Archivo,2024-10-21
F25043,API,2024-12-29
F25044,Archivo,2024-01-05
F25045,API,2024-11-24
F25046,API,2024-03-18
F25047,Web,2025-07-06
F25048,Web,2024-05-27
F25049,Archivo,2024-02-19
F25050,BaseDatos,2025-03-11
F25051,Web,2023-12-18
F25052,BaseDatos,2024-02-29
F25053,API,2023-10-29
F25054,Manual,2024-01-21
F25055,Manual,2024-03-29
F25056,Archivo,2024-06-29
F25057,Archivo,2025-08-15
F25058,Manual,2024-07-25
F25059,Web,2024-05-20
F25060,Archivo,2024-06-02
F25061,API,2024-10-24
F25062,Archivo,2024-12-01
F25063,Archivo,2025-06-02
F25064,BaseDatos,2024-03-25
F25065,Manual,2023-11-04
F25066,Web,2024-06-23
F25067,Web,2024-11-14
F25068,Web,2023-11-25
F25069,Archivo,2025-03-10
F25070,API,2024-08-24
F25071,Manual,2025-07-24
F25072,Manual,2025-08-23
F25073,API,2025-04-29
F25074,Manual,2025-07-05
F25075,Web,2024-12-24
F25076,Archivo,2025-02-17
F25077,Archivo,2024-08-30
F25078,API,2025-07-22
F25079,API,2024-03-31
F25080,API,2023-12-23
F25081,Manual,2025-03-18
F25082,Archivo,2025-05-19
F25083,Web,2025-08-29
F25084,Manual,2024-10-11
F25085,Web,2023-10-16
F25086,Manual,2024-04-03
F25087,API,2023-09-28
F25088,BaseDatos,2025-05-19
F25089,API,2024-09-19
F25090,Archivo,2025-06-26
F25091,BaseDatos,2025-04-18
F25092,API,2025-05-10
F25093,Archivo,2025-03-04
F25094,Archivo,2025-05-08
F25095,Manual,2025-02-13
F25096,Web,2025-05-07
F25097,Manual,2025-03-30
F25098,BaseDatos,2025-01-03
F25099,API,2024-07-31
F25100,BaseDatos,2024-08-09
F25101,API,2024-07-20
F25102,Archivo,2025-06-30
F25103,API,2025-01-09
F25104,Web,2023-11-01
F25105,API,2024-02-07
F25106,Web,2024-04-06
F25107,Archivo,2023-12-05
F25108,Archivo,2024-04-29
F25109,Web,2025-02-11
F25110,Archivo,2024-11-30
F25111,Manual,2023-10-18
F25112,Web,2024-12-15
F25113,Manual,2024-08-20
F25114,API,2024-10-02
F25115,Manual,2024-07-25
F25116,Archivo,2025-06-20
F25117,BaseDatos,2023-12-04
F25118,BaseDatos,2025-04-17
F25119,API,2025-06-24
F25120,BaseDatos,2025-06-21
F25121,Web,2024-06-24
F25122,Manual,2025-07-25
F25123,Manual,2024-04-05
F25124,Archivo,2025-07-31
F25125,API,2025-04-17
F25126,Manual,2025-06-07
F25127,Web,2024-10-25
F25128,Manual,2024-08-20
F25129,API,2025-01-13
F25130,API,2023-10-26
F25131,BaseDatos,2023-12-27
F25132,Web,2025-05-06
F25133,Archivo,2024-11-11
F25134,API,2025-02-01
F25135,Archivo,2024-02-29
F25136,Web,2024-12-23
F25137,Archivo,2025-03-26
F25138,Web,2024-11-21
F25139,BaseDatos,2024-08-27
F25140,Manual,2024-09-29
F25141,Archivo,2024-03-03
F25142,BaseDatos,2025-09-04
F25143,API,2025-07-30
F25144,API,2024-09-29
F25145,Archivo,2025-01-29
F25146,Archivo,2024-03-13
F25147,Manual,2024-06-18
F25148,API,2024-05-10
F25149,Manual,2023-11-12
F25150,BaseDatos,2023-10-15
F25151,Manual,2025-04-29
F25152,BaseDatos,2024-11-20
F25153,Archivo,2025-07-09
F25154,Web,2024-12-30
F25155,Archivo,2024-04-02
F25156,BaseDatos,2024-12-09
F25157,API,2023-10-15
F25158,BaseDatos,2025-07-31
F25159,BaseDatos,2024-01-17
F25160,Manual,2024-03-07
F25161,BaseDatos,2024-06-17
F25162,BaseDatos,2025-05-26
F25163,Manual,2024-12-18
F25164,Manual,2024-05-25
F25165,Web,2024-05-08
F25166,Web,2024-12-04
F25167,BaseDatos,2024-12-23
F25168,Web,2025-08-20
F25169,Archivo,2025-03-24
F25170,API,2025-04-21
F25171,API,2024-07-04
F25172,Archivo,2025-06-07
F25173,BaseDatos,2024-01-16
F25174,BaseDatos,2025-07-18
F25175,Manual,2023-10-16
F25176,Manual,2025-07-07
F25177,Archivo,2024-08-15
F25178,Manual,2024-01-19
F25179,Archivo,2024-02-07
F25180,BaseDatos,2023-12-02
F25181,BaseDatos,2025-07-19
F25182,BaseDatos,2025-05-29
F25183,Archivo,2025-04-11
F25184,Manual,2024-06-26
F25185,BaseDatos,2025-05-20
F25186,Web,2025-07-20
F25187,Web,2024-06-29
F25188,Manual,2025-08-18
F25189,Archivo,2024-04-17
F25190,Manual,2024-08-28
F25191,Archivo,2023-10-19
F25192,API,2024-06-19
F25193,BaseDatos,2024-09-20
F25194,Archivo,2024-01-01
F25195,Archivo,2025-03-19
F25196,Manual,2024-03-15
F25197,Archivo,2024-01-29
F25198,API,2024-04-21
F25199,Manual,2025-06-01
F25200,Web,2024-02-04
F25201,API,2024-12-15
F25202,API,2025-06-15
F25203,API,2025-04-20
F25204,API,2025-06-07
F25205,Archivo,2024-10-31
F25206,Archivo,2024-11-27
F25207,API,2025-03-03
F25208,Web,2024-09-14
F25209,Web,2024-04-29
F25210,BaseDatos,2025-01-24
F25211,Archivo,2025-04-11
F25212,Archivo,2024-07-01
F25213,Archivo,2025-06-28
F25214,BaseDatos,2023-11-13
F25215,Archivo,2024-03-10
F25216,API,2025-01-10
F25217,API,2023-10-10
F25218,BaseDatos,2025-03-07
F25219,Manual,2025-09-14
F25220,Manual,2024-08-03
F25221,API,2025-01-23
F25222,API,2025-07-21
F25223,BaseDatos,2024-10-31
F25224,Manual,2025-06-02
F25225,API,2024-10-06
F25226,API,2025-05-07
F25227,BaseDatos,2024-10-21
F25228,Web,2024-10-16
F25229,BaseDatos,2025-08-27
F25230,Archivo,2025-05-30
F25231,API,2024-11-14
F25232,API,2025-06-14
F25233,Archivo,2024-08-10
F25234,API,2025-01-26
F25235,Web,2024-05-13
F25236,Manual,2024-06-06
F25237,Archivo,2024-08-26
F25238,Manual,2024-12-09
F25239,BaseDatos,2025-06-14
F25240,Web,2024-09-17
